tweet_id,author_handle,author_name,posted_at,source_client,text,canonical_text,is_retweet,is_quote,content_tweet_id,content_author_handle,content_author_name,content_created_at,content_text,content_canonical_text,hashtags_raw,hashtags,mentions_raw,mentions
2044484988981203278,MariaKoki3,Maria Koki,2026-04-15T18:36:20+00:00,Twitter for Android,"RT @mariavellou: Η Λουνα ερχεται Αθηνα το Σαββατο! Πηγαμε βολτα στη βροχη, φαγαμε σαν λυκος, το βραδυ μπνακι κ νανι. Δεν θ ξεχασω ποτε την…","rt @mariavellou: η λουνα ερχεται αθηνα το σαββατο! πηγαμε βολτα στη βροχη, φαγαμε σαν λυκοσ, το βραδυ μπνακι κ νανι. δεν θ ξεχασω ποτε την...",True,False,2044465519810531664,mariavellou,maria vellou,2026-04-15T17:18:58+00:00,"Η Λουνα ερχεται Αθηνα το Σαββατο! Πηγαμε βολτα στη βροχη, φαγαμε σαν λυκος, το βραδυ μπνακι κ νανι. Δεν θ ξεχασω ποτε την χαρα που εκανε οτν ειδε το χαλακι στο δωματιο...Τωρα ψαχνουμε τον ανθρωπο της...Σας ευχαριστω ολους για τις κοινοποιησεις. https://t.co/5M3WGpDK6Q","η λουνα ερχεται αθηνα το σαββατο! πηγαμε βολτα στη βροχη, φαγαμε σαν λυκοσ, το βραδυ μπνακι κ νανι. δεν θ ξεχασω ποτε την χαρα που εκανε οτν ειδε το χαλακι στο δωματιο...τωρα ψαχνουμε τον ανθρωπο τησ...σασ ευχαριστω ολουσ για τισ κοινοποιησεισ.",,,,
2044485032845189284,RGialama8386,ELEYTHERIA G,2026-04-15T18:36:31+00:00,Twitter for Android,RT @tzon_t: Tuskish scientist Celal Shengor:  “I have never seen a society as ignorant as the Turkish people. I have never encountered a so…,rt @tzon_t: tuskish scientist celal shengor: “i have never seen a society as ignorant as the turkish people. i have never encountered a so...,True,True,2044038034677485861,tzon_t,Fanhs,2026-04-14T13:00:18+00:00,"Tuskish scientist Celal Shengor:  “I have never seen a society as ignorant as the Turkish people. I have never encountered a society so devoid of morality. Turks are officially a mentally retarded nation.”.

     https://t.co/PoyXbAmJKd",tuskish scientist celal shengor: “i have never seen a society as ignorant as the turkish people. i have never encountered a society so devoid of morality. turks are officially a mentally retarded nation.”.,,,,
2044485063123845339,klikr,klikr,2026-04-15T18:36:38+00:00,Twitter for Android,RT @SarikasKostas: Και μετά την αναχαίτιση τα μαχητικά F-16 της HAF σε μια χαμηλή πτήση συμβολισμού πάνω από το Καστελόριζο…@HAFspokesperso…,rt @sarikaskostas: και μετά την αναχαίτιση τα μαχητικά f-16 τησ haf σε μια χαμηλή πτήση συμβολισμού πάνω από το καστελόριζο...@hafspokesperso...,True,False,2044456645124571310,SarikasKostas,Kostas Sarikas 🇬🇷,2026-04-15T16:43:43+00:00,Και μετά την αναχαίτιση τα μαχητικά F-16 της HAF σε μια χαμηλή πτήση συμβολισμού πάνω από το Καστελόριζο…@HAFspokesperson https://t.co/PbFp8hLM45,και μετά την αναχαίτιση τα μαχητικά f-16 τησ haf σε μια χαμηλή πτήση συμβολισμού πάνω από το καστελόριζο...@hafspokesperson,,,HAFspokesperson,hafspokesperson
2044485073643126813,galex1908,Aλέξανδροs_🇬🇷☘️,2026-04-15T18:36:40+00:00,Twitter for Android,RT @elenasagiadinou: Ο Ανδρουλάκης πρότεινε αναβολή της συζήτησης στη Βουλή λόγω Μυλωνάκη -Tο εκτιμώ αλλά θα γίνει κανονικά διεμήνυσε ο Μητ…,rt @elenasagiadinou: ο ανδρουλάκησ πρότεινε αναβολή τησ συζήτησησ στη βουλή λόγω μυλωνάκη -tο εκτιμώ αλλά θα γίνει κανονικά διεμήνυσε ο μητ...,True,False,2044471511382131023,elenasagiadinou,elenasagiadinou,2026-04-15T17:42:47+00:00,Ο Ανδρουλάκης πρότεινε αναβολή της συζήτησης στη Βουλή λόγω Μυλωνάκη -Tο εκτιμώ αλλά θα γίνει κανονικά διεμήνυσε ο Μητσοτάκης https://t.co/pUADCxVBtU,ο ανδρουλάκησ πρότεινε αναβολή τησ συζήτησησ στη βουλή λόγω μυλωνάκη -tο εκτιμώ αλλά θα γίνει κανονικά διεμήνυσε ο μητσοτάκησ,,,,
2044485102046970170,K_Sav215,K.Sav21,2026-04-15T18:36:47+00:00,Twitter Web App,"RT @AnAthenianToLDN: ΠΩΠΩΠΩΠΩΠΩ! 😳
Σφάξιμο στο γόνατο κανονικό!",rt @anatheniantoldn: πωπωπωπωπω! 😳 σφάξιμο στο γόνατο κανονικό!,True,True,2044460104401973520,AnAthenianToLDN,Leonidas ToEat ♎☘🇬🇷🇬🇧,2026-04-15T16:57:27+00:00,"ΠΩΠΩΠΩΠΩΠΩ! 😳
Σφάξιμο στο γόνατο κανονικό!",πωπωπωπωπω! 😳 σφάξιμο στο γόνατο κανονικό!,,,,
2044485157231448312,sinakatsarou,Sina katsarou,2026-04-15T18:37:00+00:00,Twitter for iPad,"RT @Voice75848495: Relationship goals: Να σε κοιτάζουν όπως ο Γενικός Γραμματέας του ΟΗΕ @antonioguterres τον Ερντογάν.💘
Την ίδια "" αγάπη""…","rt @voice75848495: relationship goals: να σε κοιτάζουν όπωσ ο γενικόσ γραμματέασ του οηε @antonioguterres τον ερντογάν.💘 την ίδια "" αγάπη""...",True,False,2044345776797569536,Voice75848495,Voice,2026-04-15T09:23:09+00:00,"Relationship goals: Να σε κοιτάζουν όπως ο Γενικός Γραμματέας του ΟΗΕ @antonioguterres τον Ερντογάν.💘
Την ίδια "" αγάπη"" δείχνει ο ΟΗΕ και για τα ψηφίσματα του, που η Τουρκία αγνοεί επιδεικτικά; https://t.co/l239KdC1Cg","relationship goals: να σε κοιτάζουν όπωσ ο γενικόσ γραμματέασ του οηε @antonioguterres τον ερντογάν.💘 την ίδια "" αγάπη"" δείχνει ο οηε και για τα ψηφίσματα του, που η τουρκία αγνοεί επιδεικτικά;",,,antonioguterres,antonioguterres
2044485166966444067,K_Sav215,K.Sav21,2026-04-15T18:37:03+00:00,Twitter Web App,"RT @BenakisM: Έλα μπανάνα 🍌🍌🍌
Τα «37 δισ.» είναι το λεγόμενο ταμειακό «μαξιλάρι ασφαλείας» του Δημοσίου: ένα απόθεμα ρευστών διαθεσίμων που…",rt @benakism: έλα μπανάνα 🍌🍌🍌 τα «37 δισ.» είναι το λεγόμενο ταμειακό «μαξιλάρι ασφαλείασ» του δημοσίου: ένα απόθεμα ρευστών διαθεσίμων που...,True,True,2044456357378625757,BenakisM,Miltiadis Benakis,2026-04-15T16:42:34+00:00,"Έλα μπανάνα 🍌🍌🍌
Τα «37 δισ.» είναι το λεγόμενο ταμειακό «μαξιλάρι ασφαλείας» του Δημοσίου: ένα απόθεμα ρευστών διαθεσίμων που δημιουργήθηκε τα τελευταία χρόνια του ΣΥΡΙΖΑ (2017‑2018) για να μπορεί το κράτος να χρηματοδοτείται για 2‑3 χρόνια χωρίς να βγαίνει στις αγορές, αν χρειαστεί.

Τι είναι συνοπτικά
Δεν είναι «πλεόνασμα στην άκρη» από οικονομία στο νοικοκυριό, αλλά χρήματα του Δημοσίου σε λογαριασμούς (κυρίως στην Τράπεζα της Ελλάδος) που έχουν δημιουργηθεί σε μεγάλο βαθμό από δανεισμό (ESM και αγορές).

Ο ΣΥΡΙΖΑ το άφησε όταν έφυγε από την κυβέρνηση, και το «μαξιλάρι» παραμένει ως σήμερα σε παρόμοιο μέγεθος, γύρω στα 35‑38 δισ. ευρώ.

Από τι αποτελείται τα 37 δισ.
Η σύνθεση – με μικρές διακυμάνσεις στο χρόνο – είναι περίπου ως εξής:

Περίπου 15,7 δισ. ευρώ είναι ο «σκληρός πυρήνας»: η τελευταία δόση του Ευρωπαϊκού Μηχανισμού Σταθερότητας (ESM), σε ειδικό λογαριασμό στην Τράπεζα της Ελλάδος, που μπορεί να χρησιμοποιηθεί μόνο με έγκριση των θεσμών.

Τα υπόλοιπα (γύρω στα 20‑22 δισ.) είναι ταμειακά διαθέσιμα της κεντρικής κυβέρνησης και των φορέων της γενικής κυβέρνησης (ασφαλιστικά ταμεία, ΟΤΑ, πανεπιστήμια κ.λπ.), πολλά από αυτά μέσω repos, δηλαδή εσωτερικού δανεισμού του κράτους από τους ίδιους τους φορείς του.

Άρα, μεγάλο μέρος των 37 δισ. είναι είτε δεσμευμένο είτε προέρχεται από δανεικά και εσωτερικό δανεισμό, όχι απλώς «περίσσευμα για διανομή».

Γιατί φτιάχτηκε και πώς χρησιμοποιήθηκε
Το μαξιλάρι ήταν όρος/επιλογή στο πλαίσιο της εξόδου από τα μνημόνια το 2018: προτιμήθηκε ένα μεγάλο cash buffer αντί για «προληπτική πιστοληπτική γραμμή» (ένα είδος 4ου μνημονίου).

Ο στόχος ήταν να καθησυχαστούν οι αγορές ότι η Ελλάδα μπορεί να πληρώνει χρέος και ανάγκες χρηματοδότησης ακόμη κι αν δυσκολευτεί να δανειστεί φθηνά, άρα να πέφτουν τα επιτόκια και να μειώνεται ο κίνδυνος.

Στην πανδημία, η επόμενη κυβέρνηση (ΝΔ) άρχισε να χρησιμοποιεί το «μαλακό» μέρος του μαξιλαριού (12‑14 δισ. περίπου) για μέτρα στήριξης, κάτι που δείχνει ακριβώς τον ρόλο του ως αποθέματος ασφαλείας.

Συμπέρασμα με απλά λόγια
Όταν λένε «ο ΣΥΡΙΖΑ άφησε 37 δισ.», εννοούν ότι παρέδωσε ένα μεγάλο ταμειακό απόθεμα (μαξιλάρι ασφαλείας) του κράτους, κυρίως από δανεικά και εσωτερικό δανεισμό, προορισμένο να προστατεύει τη χώρα σε περιόδους κρίσης και να στηρίζει την πρόσβαση στις αγορές – όχι ένα ελεύθερο «κουμπαρά» για παροχές χωρίς περιορισμούς.","έλα μπανάνα 🍌🍌🍌 τα «37 δισ.» είναι το λεγόμενο ταμειακό «μαξιλάρι ασφαλείασ» του δημοσίου: ένα απόθεμα ρευστών διαθεσίμων που δημιουργήθηκε τα τελευταία χρόνια του συριζα (2017‐2018) για να μπορεί το κράτοσ να χρηματοδοτείται για 2‐3 χρόνια χωρίσ να βγαίνει στισ αγορέσ, αν χρειαστεί. τι είναι συνοπτικά δεν είναι «πλεόνασμα στην άκρη» από οικονομία στο νοικοκυριό, αλλά χρήματα του δημοσίου σε λογαριασμούσ (κυρίωσ στην τράπεζα τησ ελλάδοσ) που έχουν δημιουργηθεί σε μεγάλο βαθμό από δανεισμό (esm και αγορέσ). ο συριζα το άφησε όταν έφυγε από την κυβέρνηση, και το «μαξιλάρι» παραμένει ωσ σήμερα σε παρόμοιο μέγεθοσ, γύρω στα 35‐38 δισ. ευρώ. από τι αποτελείται τα 37 δισ. η σύνθεση – με μικρέσ διακυμάνσεισ στο χρόνο – είναι περίπου ωσ εξήσ: περίπου 15,7 δισ. ευρώ είναι ο «σκληρόσ πυρήνασ»: η τελευταία δόση του ευρωπαϊκού μηχανισμού σταθερότητασ (esm), σε ειδικό λογαριασμό στην τράπεζα τησ ελλάδοσ, που μπορεί να χρησιμοποιηθεί μόνο με έγκριση των θεσμών. τα υπόλοιπα (γύρω στα 20‐22 δισ.) είναι ταμειακά διαθέσιμα τησ κεντρικήσ κυβέρνησησ και των φορέων τησ γενικήσ κυβέρνησησ (ασφαλιστικά ταμεία, οτα, πανεπιστήμια κ.λπ.), πολλά από αυτά μέσω repos, δηλαδή εσωτερικού δανεισμού του κράτουσ από τουσ ίδιουσ τουσ φορείσ του. άρα, μεγάλο μέροσ των 37 δισ. είναι είτε δεσμευμένο είτε προέρχεται από δανεικά και εσωτερικό δανεισμό, όχι απλώσ «περίσσευμα για διανομή». γιατί φτιάχτηκε και πώσ χρησιμοποιήθηκε το μαξιλάρι ήταν όροσ/επιλογή στο πλαίσιο τησ εξόδου από τα μνημόνια το 2018: προτιμήθηκε ένα μεγάλο cash buffer αντί για «προληπτική πιστοληπτική γραμμή» (ένα είδοσ 4ου μνημονίου). ο στόχοσ ήταν να καθησυχαστούν οι αγορέσ ότι η ελλάδα μπορεί να πληρώνει χρέοσ και ανάγκεσ χρηματοδότησησ ακόμη κι αν δυσκολευτεί να δανειστεί φθηνά, άρα να πέφτουν τα επιτόκια και να μειώνεται ο κίνδυνοσ. στην πανδημία, η επόμενη κυβέρνηση (νδ) άρχισε να χρησιμοποιεί το «μαλακό» μέροσ του μαξιλαριού (12‐14 δισ. περίπου) για μέτρα στήριξησ, κάτι που δείχνει ακριβώσ τον ρόλο του ωσ αποθέματοσ ασφαλείασ. συμπέρασμα με απλά λόγια όταν λένε «ο συριζα άφησε 37 δισ.», εννοούν ότι παρέδωσε ένα μεγάλο ταμειακό απόθεμα (μαξιλάρι ασφαλείασ) του κράτουσ, κυρίωσ από δανεικά και εσωτερικό δανεισμό, προορισμένο να προστατεύει τη χώρα σε περιόδουσ κρίσησ και να στηρίζει την πρόσβαση στισ αγορέσ – όχι ένα ελεύθερο «κουμπαρά» για παροχέσ χωρίσ περιορισμούσ.",,,,
2044485248352960910,madonnamaniac,madonnamaniac🛩♌️,2026-04-15T18:37:22+00:00,Twitter for iPhone,RT @Rickatycat: Morrendo que a Katy Perry está fazendo mais streams solo que a outra lá. E Katy tem menos da metade dos álbuns dela. É muit…,rt @rickatycat: morrendo que a katy perry está fazendo mais streams solo que a outra lá. e katy tem menos da metade dos álbuns dela. é muit...,True,False,2044171319806152740,Rickatycat,Rick🩹,2026-04-14T21:49:56+00:00,Morrendo que a Katy Perry está fazendo mais streams solo que a outra lá. E Katy tem menos da metade dos álbuns dela. É muito escorada mesmo MDS kkkkk https://t.co/bATedF0FLT,morrendo que a katy perry está fazendo mais streams solo que a outra lá. e katy tem menos da metade dos álbuns dela. é muito escorada mesmo mds kkkkk,,,,
2044485260776177789,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:37:25+00:00,Twitter for iPhone,"RT @nikglykos: Γιατί δεν έχει συλληφθεί ο δημοσιογράφος που διαδίδοντας σκόπιμα
αισχρές συκοφαντίες, έστειλε έναν άνθρωπο στην εντατική;
Εά…","rt @nikglykos: γιατί δεν έχει συλληφθεί ο δημοσιογράφοσ που διαδίδοντασ σκόπιμα αισχρέσ συκοφαντίεσ, έστειλε έναν άνθρωπο στην εντατική; εά...",True,False,2044413848963149938,nikglykos,OUST,2026-04-15T13:53:39+00:00,"Γιατί δεν έχει συλληφθεί ο δημοσιογράφος που διαδίδοντας σκόπιμα
αισχρές συκοφαντίες, έστειλε έναν άνθρωπο στην εντατική;
Εάν ένα παιδί βάλει τα κλάματα επειδή ένα άλλο παιδί του κάνει μπουλινγκ, επεμβαίνει ο εισαγγελέας. Εδώ όλα οκ;","γιατί δεν έχει συλληφθεί ο δημοσιογράφοσ που διαδίδοντασ σκόπιμα αισχρέσ συκοφαντίεσ, έστειλε έναν άνθρωπο στην εντατική; εάν ένα παιδί βάλει τα κλάματα επειδή ένα άλλο παιδί του κάνει μπουλινγκ, επεμβαίνει ο εισαγγελέασ. εδώ όλα οκ;",,,,
2044485289129762837,AgelisDimitris,Dimitris agelis,2026-04-15T18:37:32+00:00,Twitter for iPhone,RT @Akiratos_: @GinaTzak @ZacKesses Έλα Τζινα 🍌 https://t.co/CQT56XugV1,rt @akiratos_: @ginatzak @zackesses έλα τζινα 🍌,True,False,2044477857573814554,Akiratos_,Ακήρατος🇪🇺🇺🇦,2026-04-15T18:08:00+00:00,@GinaTzak @ZacKesses Έλα Τζινα 🍌 https://t.co/CQT56XugV1,@ginatzak @zackesses έλα τζινα 🍌,,,GinaTzak|ZacKesses,ginatzak|zackesses
2044485296771698689,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:37:34+00:00,Twitter for iPhone,"RT @Simonaki_: - Μαμά, τι είναι σκουπίδι; 
- Αυτό, παιδί μου 👇🏼

@DimitrisSavvid4 Ροχάλα στα μούτρα σου ρε τενεκέ 🖐🏼 https://t.co/m01jxm0gfz","rt @simonaki_: - μαμά, τι είναι σκουπίδι; - αυτό, παιδί μου 👇🏼 @dimitrissavvid4 ροχάλα στα μούτρα σου ρε τενεκέ 🖐🏼",True,False,2044441384246005948,Simonaki_,Simoni ©️,2026-04-15T15:43:04+00:00,"- Μαμά, τι είναι σκουπίδι; 
- Αυτό, παιδί μου 👇🏼

@DimitrisSavvid4 Ροχάλα στα μούτρα σου ρε τενεκέ 🖐🏼 https://t.co/m01jxm0gfz","- μαμά, τι είναι σκουπίδι; - αυτό, παιδί μου 👇🏼 @dimitrissavvid4 ροχάλα στα μούτρα σου ρε τενεκέ 🖐🏼",,,DimitrisSavvid4,dimitrissavvid4
2044485319337083039,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:37:39+00:00,Twitter for iPhone,"RT @AnAthenianToLDN: Το σημερινό ειρωνικό σχόλιο του εξ Ολλανδίας ορμώμενου βιασθέντος για την υγεία του Γ. Μυλωνάκη,με τα δήθεν περαστικά,…","rt @anatheniantoldn: το σημερινό ειρωνικό σχόλιο του εξ ολλανδίασ ορμώμενου βιασθέντοσ για την υγεία του γ. μυλωνάκη,με τα δήθεν περαστικά,...",True,False,2044356503042163199,AnAthenianToLDN,Leonidas ToEat ♎☘🇬🇷🇬🇧,2026-04-15T10:05:47+00:00,"Το σημερινό ειρωνικό σχόλιο του εξ Ολλανδίας ορμώμενου βιασθέντος για την υγεία του Γ. Μυλωνάκη,με τα δήθεν περαστικά, είναι απ'τα πλέον χυδαία που έχω διαβάσει τελευταία.

Ρόδα είναι και γυρίζει λέει ο λαός","το σημερινό ειρωνικό σχόλιο του εξ ολλανδίασ ορμώμενου βιασθέντοσ για την υγεία του γ. μυλωνάκη,με τα δήθεν περαστικά, είναι απ'τα πλέον χυδαία που έχω διαβάσει τελευταία. ρόδα είναι και γυρίζει λέει ο λαόσ",,,,
2044485329294643295,madonnamaniac,madonnamaniac🛩♌️,2026-04-15T18:37:41+00:00,Twitter for iPhone,RT @bradambition: dua lipa talks about working with madonna ❤️ https://t.co/AcLbIR70Gz,rt @bradambition: dua lipa talks about working with madonna ❤️,True,False,2044167224848511245,COADF2,brad,2026-04-14T21:33:39+00:00,dua lipa talks about working with madonna ❤️ https://t.co/AcLbIR70Gz,dua lipa talks about working with madonna ❤️,,,,
2044485339973120376,K_Sav215,K.Sav21,2026-04-15T18:37:44+00:00,Twitter Web App,"RT @P159646899P: Στο πλευρό του Γιώργου Μυλωνάκη βρέθηκαν αμέσως ο Πρωθυπουργός, ο Άδ. Γεωργιάδης και ο Μ.Θεμιστοκλέους. Στο νοσοκομείο πήγ…","rt @p159646899p: στο πλευρό του γιώργου μυλωνάκη βρέθηκαν αμέσωσ ο πρωθυπουργόσ, ο άδ. γεωργιάδησ και ο μ.θεμιστοκλέουσ. στο νοσοκομείο πήγ...",True,False,2044468101375218161,P159646899P,Giota P.,2026-04-15T17:29:14+00:00,"Στο πλευρό του Γιώργου Μυλωνάκη βρέθηκαν αμέσως ο Πρωθυπουργός, ο Άδ. Γεωργιάδης και ο Μ.Θεμιστοκλέους. Στο νοσοκομείο πήγαν και οι: Κ.Χατζηδάκης,Κ.Κυρανάκης,
Τ. Θεοδωρικάκος,Νίκη Κεραμέως, Παύλος Μαρινάκης, Σ. Ζαχαράκη, Βασ.Σπανάκης, Μ. Μπεκίρης και άλλα κυβερνητικά στελέχη. https://t.co/W9Fxrrok4O","στο πλευρό του γιώργου μυλωνάκη βρέθηκαν αμέσωσ ο πρωθυπουργόσ, ο άδ. γεωργιάδησ και ο μ.θεμιστοκλέουσ. στο νοσοκομείο πήγαν και οι: κ.χατζηδάκησ,κ.κυρανάκησ, τ. θεοδωρικάκοσ,νίκη κεραμέωσ, παύλοσ μαρινάκησ, σ. ζαχαράκη, βασ.σπανάκησ, μ. μπεκίρησ και άλλα κυβερνητικά στελέχη.",,,,
2044485358335766923,K_Sav215,K.Sav21,2026-04-15T18:37:48+00:00,Twitter Web App,"RT @nick_tRNA: Ανανεώθηκε η θητεία του Γιάννη Στουρνανα στη θέση του διοικητή της Τράπεζας της Ελλάδος. 
Σωστή κίνηση, γιατί αφενός είναι α…","rt @nick_trna: ανανεώθηκε η θητεία του γιάννη στουρνανα στη θέση του διοικητή τησ τράπεζασ τησ ελλάδοσ. σωστή κίνηση, γιατί αφενόσ είναι α...",True,False,2044469933640224916,nick_tRNA,agronick 🇬🇷☘️,2026-04-15T17:36:31+00:00,"Ανανεώθηκε η θητεία του Γιάννη Στουρνανα στη θέση του διοικητή της Τράπεζας της Ελλάδος. 
Σωστή κίνηση, γιατί αφενός είναι αποδεδειγμένα ο πλέον άξιος για τη θέση, αφετέρου γιατί αποτελεί εγγύηση οικονομικού ορθολογισμού και σταθερότητας.","ανανεώθηκε η θητεία του γιάννη στουρνανα στη θέση του διοικητή τησ τράπεζασ τησ ελλάδοσ. σωστή κίνηση, γιατί αφενόσ είναι αποδεδειγμένα ο πλέον άξιοσ για τη θέση, αφετέρου γιατί αποτελεί εγγύηση οικονομικού ορθολογισμού και σταθερότητασ.",,,,
2044485363578900976,madonnamaniac,madonnamaniac🛩♌️,2026-04-15T18:37:50+00:00,Twitter for iPhone,"RT @MuuMuse: Spotted just now on Brick Lane in London. Real.

MADONNA. JULY 3.

Panic.

Courtesy of @bydanram https://t.co/YuKZPIFtKL",rt @muumuse: spotted just now on brick lane in london. real. madonna. july 3. panic. courtesy of @bydanram,True,False,2044389377636237509,MuuMuse,Bradley Stern,2026-04-15T12:16:25+00:00,"Spotted just now on Brick Lane in London. Real.

MADONNA. JULY 3.

Panic.

Courtesy of @bydanram https://t.co/YuKZPIFtKL",spotted just now on brick lane in london. real. madonna. july 3. panic. courtesy of @bydanram,,,bydanram,bydanram
2044485403919454383,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:37:59+00:00,Twitter for iPhone,"RT @Mirsini1946041: @georgefloras Δεν ντρέπεσαι ρε κακομοιρη; 
Τον πεθάνατε τον άνθρωπο με τις σκευωρίες σας αληταριά. Μακάρι η γυναίκα του…",rt @mirsini1946041: @georgefloras δεν ντρέπεσαι ρε κακομοιρη; τον πεθάνατε τον άνθρωπο με τισ σκευωρίεσ σασ αληταριά. μακάρι η γυναίκα του...,True,False,2044410124207374716,Mirsini1946041,Mirsini,2026-04-15T13:38:51+00:00,"@georgefloras Δεν ντρέπεσαι ρε κακομοιρη; 
Τον πεθάνατε τον άνθρωπο με τις σκευωρίες σας αληταριά. Μακάρι η γυναίκα του να σας κυνηγήσει μέχρι την κόλαση σκουπίδια και να βρεθείτε στην φυλακή. https://t.co/gYvjWnRMnm",@georgefloras δεν ντρέπεσαι ρε κακομοιρη; τον πεθάνατε τον άνθρωπο με τισ σκευωρίεσ σασ αληταριά. μακάρι η γυναίκα του να σασ κυνηγήσει μέχρι την κόλαση σκουπίδια και να βρεθείτε στην φυλακή.,,,georgefloras,georgefloras
2044485430343557249,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:38:05+00:00,Twitter for iPhone,"RT @DejaLogic: Συνεχώς μπλοκάρω σκουπίδια που βγάζουν την σκατοψυχιά τους με το εγκεφαλικό του κυρίου
Μυλωνάκη.
Κάντε το ιδιο.
Μπλοκάρετε τ…",rt @dejalogic: συνεχώσ μπλοκάρω σκουπίδια που βγάζουν την σκατοψυχιά τουσ με το εγκεφαλικό του κυρίου μυλωνάκη. κάντε το ιδιο. μπλοκάρετε τ...,True,False,2044380762418352514,DejaLogic,Déjà vu,2026-04-15T11:42:11+00:00,"Συνεχώς μπλοκάρω σκουπίδια που βγάζουν την σκατοψυχιά τους με το εγκεφαλικό του κυρίου
Μυλωνάκη.
Κάντε το ιδιο.
Μπλοκάρετε τους και αναβαθμίστε την ποιότητα
της οποιας διαδικτυακής σας ενασχόλησης.",συνεχώσ μπλοκάρω σκουπίδια που βγάζουν την σκατοψυχιά τουσ με το εγκεφαλικό του κυρίου μυλωνάκη. κάντε το ιδιο. μπλοκάρετε τουσ και αναβαθμίστε την ποιότητα τησ οποιασ διαδικτυακήσ σασ ενασχόλησησ.,,,,
2044485443463324004,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:38:09+00:00,Twitter for iPhone,"RT @Curious_Ches: γράφω, σβήνω και προσπαθώ να γράψω κομψά ένα τουι για το πόσο σιχαμένη γλίτσα είναι ο savvidis αλλά δεν μπορώ. μερικά πρά…","rt @curious_ches: γράφω, σβήνω και προσπαθώ να γράψω κομψά ένα τουι για το πόσο σιχαμένη γλίτσα είναι ο savvidis αλλά δεν μπορώ. μερικά πρά...",True,False,2044440231135338724,Curious_Ches,Cheshire Cat,2026-04-15T15:38:29+00:00,"γράφω, σβήνω και προσπαθώ να γράψω κομψά ένα τουι για το πόσο σιχαμένη γλίτσα είναι ο savvidis αλλά δεν μπορώ. μερικά πράγματα τα λες με το όνομα τους.","γράφω, σβήνω και προσπαθώ να γράψω κομψά ένα τουι για το πόσο σιχαμένη γλίτσα είναι ο savvidis αλλά δεν μπορώ. μερικά πράγματα τα λεσ με το όνομα τουσ.",,,,
2044485462874853654,madonnamaniac,madonnamaniac🛩♌️,2026-04-15T18:38:13+00:00,Twitter for iPhone,RT @MadonnaUltimate: omg YES! ONE STEP AWAY LEAD SINGLE FROM CONFESSIONS II ! https://t.co/oirYRz6yNe,rt @madonnaultimate: omg yes! one step away lead single from confessions ii !,True,True,2044479791907164471,MadonnaUltimate,Madonna Ultimate - CONFESSIONS II,2026-04-15T18:15:41+00:00,omg YES! ONE STEP AWAY LEAD SINGLE FROM CONFESSIONS II ! https://t.co/oirYRz6yNe,omg yes! one step away lead single from confessions ii !,,,,
2044485585331495304,ABCHeckles,Mr Heckles aka Η Χεκλς 🍫,2026-04-15T18:38:42+00:00,Twitter for iPhone,RT @xrisaglm: Έχω χίλιες δουλειές να κάνω; Έχω. Κάθομαι και διαβάζω ότι το Πάσχα του 2078 θα πέσει 8 Μαίου; Κάθομαι,rt @xrisaglm: έχω χίλιεσ δουλειέσ να κάνω; έχω. κάθομαι και διαβάζω ότι το πάσχα του 2078 θα πέσει 8 μαίου; κάθομαι,True,False,2044341352616361990,xrisaglm,Τι ελεγα; Α ναι...,2026-04-15T09:05:35+00:00,Έχω χίλιες δουλειές να κάνω; Έχω. Κάθομαι και διαβάζω ότι το Πάσχα του 2078 θα πέσει 8 Μαίου; Κάθομαι,έχω χίλιεσ δουλειέσ να κάνω; έχω. κάθομαι και διαβάζω ότι το πάσχα του 2078 θα πέσει 8 μαίου; κάθομαι,,,,
2044485643875557782,klikr,klikr,2026-04-15T18:38:56+00:00,Twitter for Android,RT @iefimerida: Η«Telegraph» αποθεώνει το Μετρό #Θεσσαλονίκης: Μετέτρεψε την πόλη στον καλύτερο αστικό παραθαλάσσιο προορισμό της Ευρώπης…,rt @iefimerida: η«telegraph» αποθεώνει το μετρό #θεσσαλονίκησ: μετέτρεψε την πόλη στον καλύτερο αστικό παραθαλάσσιο προορισμό τησ ευρώπησ...,True,False,2044421058191564874,iefimerida,iefimerida,2026-04-15T14:22:18+00:00,"Η«Telegraph» αποθεώνει το Μετρό #Θεσσαλονίκης: Μετέτρεψε την πόλη στον καλύτερο αστικό παραθαλάσσιο προορισμό της Ευρώπης

https://t.co/rHmunRKdj3",η«telegraph» αποθεώνει το μετρό #θεσσαλονίκησ: μετέτρεψε την πόλη στον καλύτερο αστικό παραθαλάσσιο προορισμό τησ ευρώπησ,Θεσσαλονίκης,θεσσαλονικησ,,
